inn,revenue,net_profit,total_assets,total_liabilities,current_assets,current_liabilities,equity,region,industry,company_age,authorized_capital,is_bankrupt
0000000916,1560100.9938451208,-769864.2220671293,1265420.6763482653,1251548.5333035488,395800.1932500841,893541.9518413333,13872.143044716446,Moscow_region,Construction,4,177030.94253966332,1
0000000917,27682628.754451834,6638916.995775195,82952195.6627099,24401458.399071004,51272251.22430289,10087790.291313281,58550737.2636389,Moscow_region,Manufacturing,24,487537.70718414296,0
0000000918,42155028.3410751,2200732.3288615895,53971955.06515628,11066302.54668095,23143286.806894396,4306217.758057589,42905652.51847533,Novosibirsk,Trade,6,238887.10377215597,0
0000000919,357946.35187308944,-167297.00454632213,293177.40143718605,336651.43595256424,115048.08207545422,272032.0400962318,-43474.03451537818,Ekaterinburg,Construction,14,110248.6467993545,1
0000000920,30996569.896924675,3876098.8013573214,91764833.09470189,19466596.987141155,64196791.500692345,9481952.603824984,72298236.10756072,SPB,Construction,18,460776.54217583546,0
0000000921,1025463.9151379865,-117284.74625990912,814313.7658024846,691145.8242619219,235258.84870238192,546162.2979382004,123167.94154056266,SPB,IT,12,10172.108696757143,1
0000000922,30265182.804639485,4918894.813387046,25325581.955901906,6593930.426647171,16152738.386883138,3733936.658017298,18731651.529254735,Moscow_region,IT,24,189054.41325951938,0
0000000923,33823610.177782565,7273381.33855473,42692106.42802388,25447497.43125903,18048321.398078445,12686524.476325538,17244608.996764854,Novosibirsk,Manufacturing,6,748860.5270107969,0
0000000924,4777724.494831695,43877.199059349485,8818487.728147846,8431223.645267995,2716470.189806603,5783938.552935649,387264.08287985064,Moscow,IT,8,32989.95582729262,1
0000000925,4094383.1366524566,157104.79063989362,7355264.569101771,6178191.759697162,1704853.041999083,3366474.6262797844,1177072.8094046097,Moscow,Construction,8,40437.31850903413,1
0000000926,621204.0152876942,-282466.4172564819,189213.81605033483,173376.74509160686,66410.10816101317,130910.81925907815,15837.07095872797,Ekaterinburg,Construction,4,18245.463929926562,1
0000000927,32529973.229814257,4647052.210583356,56546661.10244373,20983149.258179277,38836581.21381957,7646690.531873653,35563511.844264455,Novosibirsk,Trade,7,140294.1357286013,0
0000000928,23451952.38577231,1587801.8435874432,47431521.58130488,14954437.196835658,21253719.132760238,6929278.865486354,32477084.38446922,SPB,Trade,15,184836.55022142865,0
0000000929,1026184.6854578363,-248142.56622954854,1564468.7929442087,1509271.0020340132,498512.85388070083,949233.9360657763,55197.79091019556,Moscow_region,Construction,12,193558.9758189816,1
0000000930,23493356.39995183,5774336.437567431,21871754.981389865,7501864.136102492,13534850.633942606,4419971.719630617,14369890.845287373,Moscow_region,Services,22,394975.9607464891,0
0000000931,22322328.078774534,3947672.875638077,54381511.646090075,11611304.371539487,31429620.56204813,4133855.400663884,42770207.27455059,Novosibirsk,Manufacturing,9,380570.23284745566,0
0000000932,20002381.63179623,2665886.100723915,32549242.463480286,17275882.072074033,13976697.588802593,8831130.74206982,15273360.391406253,SPB,Construction,20,344481.1296136965,0
0000000933,623907.3354611248,-138747.70893751964,926536.6675362524,920430.9970856768,416787.4370852083,486823.9470174,6105.67045057565,Moscow_region,IT,12,111465.26877309637,1
0000000934,22240920.29112779,4863030.7903428795,38342656.90448008,12444116.079835616,25365175.609138764,4315174.072350679,25898540.82464446,SPB,Manufacturing,3,98767.65275749369,0
0000000935,12987319.935241874,1056251.9207271726,37433037.74722332,13556808.257207258,18760164.783924747,4124803.249575968,23876229.490016058,Novosibirsk,Services,15,946599.4447475601,0
0000000936,18103288.963249493,3769119.512945209,32142974.131089054,8072383.141756831,19983210.483169004,3382864.489903685,24070590.98933222,SPB,Construction,15,195631.35248961803,0
0000000937,12474335.743292013,1617926.4075013758,6835091.186322015,3479055.5249866648,3084563.6551399743,1089540.6340832214,3356035.66133535,SPB,IT,11,785239.3223824886,0
0000000938,10665725.142154273,2105899.811654808,23990230.969325006,7161282.910713142,16097980.604518397,2372614.9349543755,16828948.058611862,Ekaterinburg,Manufacturing,3,857754.024619128,0
0000000939,1033239.2854472251,-265350.4420137301,435567.3330393161,389758.1552400257,184018.88145211502,255126.85664544057,45809.177799290395,Moscow,Services,3,162563.5972106277,1
0000000940,4787197.201515582,-172752.98587189894,7038307.725742288,5964492.922069001,3336325.946990318,3639668.7844612887,1073814.803673287,Ekaterinburg,Manufacturing,5,187906.98598674723,1
0000000941,1570536.1268587923,230426.8768920617,2752550.583664395,904667.0060850962,1210154.8268251463,373551.71789252554,1847883.5775792988,Moscow_region,Trade,23,445532.0238566101,0
0000000942,1658003.1751321268,-343910.25687938853,1938548.323876229,2282060.550307338,666036.9724778407,1779191.3518807527,-343512.226431109,SPB,Construction,8,116910.86360023859,1
0000000943,32262947.652994048,6886585.98550343,61319076.37417049,18518450.652196456,29357431.831663925,5773606.913531944,42800625.72197403,SPB,Construction,24,162151.78189704934,0
0000000944,29156368.363339514,3747754.4191769985,56689876.51038766,23018003.173120953,34337748.049307376,11390682.81972872,33671873.337266706,SPB,IT,24,428242.0188467612,0
0000000945,25616007.64532555,2965922.692935217,45360294.43966326,9507072.228861503,22403794.45276843,5190485.377663085,35853222.21080176,SPB,Manufacturing,15,964232.626766364,0
0000000946,13193978.864427812,686274.6112449801,15660931.784543296,3817508.2648560237,9364395.476049656,1510673.882639731,11843423.519687273,Moscow_region,Services,16,455560.0546044884,0
0000000947,37303375.52106422,5834160.777908092,94100986.85335901,48207285.516437784,43710043.00305984,24811839.848366693,45893701.33692123,Novosibirsk,Trade,13,916037.2952282568,0
0000000948,2549888.598315851,-1077335.151450675,1709541.1887720828,1750288.1053245822,558210.4908640938,977922.1126227948,-40746.9165524994,Ekaterinburg,Services,2,104781.6945114121,1
0000000949,8900409.338184625,1723938.402961492,21585473.681610767,8308926.581988552,13258361.463008478,4327127.916805127,13276547.099622216,Novosibirsk,Trade,16,204770.76335153813,0
0000000950,741294.0339426664,-184090.83567702846,560477.3948257855,628301.9464386812,164821.01089557697,524934.8473199618,-67824.55161289568,Moscow_region,Construction,3,124876.41556599211,1
0000000951,2037246.9032207774,-157858.67929840938,2083740.8544114707,1935234.3592466386,740360.6280173443,1611527.025523559,148506.4951648321,Ekaterinburg,Trade,10,76340.47344749246,1
0000000952,1791381.2076485893,-790778.417486265,2035289.727947649,2206730.1149502466,542392.8963900196,1341241.781198621,-171440.38700259756,Moscow,Trade,10,25134.60977686852,1
0000000953,4633796.744119125,-1942519.5086360944,9037998.759095086,10608248.16573581,4206027.908227872,6214551.612406165,-1570249.4066407233,Ekaterinburg,IT,7,18494.31696958377,1
0000000954,24103469.855474543,5170851.207473614,28403470.739587836,7784908.603009248,17166886.033192337,3581201.7248105262,20618562.13657859,Novosibirsk,Construction,20,560646.9451928961,0
0000000955,5774694.283154515,1335096.7879285181,3482867.159403449,1297926.4656275813,1447736.192070023,426580.616716138,2184940.6937758676,Moscow_region,Trade,11,134746.23087611562,0
0000000956,13016321.44874666,1997748.3737089117,6995010.138779426,2139203.6094869273,3876699.293675411,1009585.9648629377,4855806.529292499,Ekaterinburg,Services,3,937334.66612606,0
0000000957,3945926.618600192,-1538892.0201231327,2061478.3916076394,2139620.416065676,758551.7926200781,1745650.9224725747,-78142.02445803676,Ekaterinburg,IT,7,58732.62940935932,1
0000000958,13347836.308916913,2432995.757991097,7743837.209272828,1806487.970878958,3779138.4786239387,1017669.5341037746,5937349.23839387,Moscow_region,Manufacturing,9,616228.6529023111,0
0000000959,17973735.173105896,3186285.655418702,42744827.702835105,20150203.631984577,19642232.758140318,9031243.771039732,22594624.07085053,SPB,IT,22,888058.3882474815,0
0000000960,18537122.351919357,971807.712768562,20816006.531859033,10148288.071914155,12095965.533007769,5834521.332924147,10667718.459944878,Moscow,Trade,6,64202.472549026956,0
0000000961,4073975.3371671396,-112268.51396869076,8089734.384124098,6852165.645191099,3341650.872110067,3742378.4003442745,1237568.7389329998,Moscow,Services,1,164889.21173747347,1
0000000962,2651084.1919079456,611859.6319571456,4822081.700736861,2383848.139984384,3141828.7649144325,1394255.6368791012,2438233.5607524766,Ekaterinburg,Construction,23,124600.82664449418,0
0000000963,2655837.6136564957,35328.023135846015,4435854.499356649,4642059.174218739,893858.6203856951,3115422.3078427943,-206204.6748620905,Ekaterinburg,Services,8,16555.736534681935,1
0000000964,26083420.002857707,2678055.7777027846,26726681.30451762,11750110.953612667,11403709.82577796,3730076.571751951,14976570.350904953,SPB,Trade,13,734631.2317824692,0
0000000965,2857080.749353112,86895.51436657249,1912189.7711721486,2021310.7865369092,594658.9698003434,1236206.3444127308,-109121.01536476053,Ekaterinburg,IT,7,44967.79661607488,1
0000000966,40687154.14171291,7884413.24082224,94557622.57149908,22702958.776624937,58183968.23663365,11441052.494728908,71854663.79487415,Novosibirsk,Trade,11,89516.15844364603,0
0000000967,7865020.050533067,1271592.0249258988,21969928.784479193,7834298.475298017,14357021.398321057,2350855.667449823,14135630.309181176,Moscow,Services,18,600830.6844450709,0
0000000968,7916987.6423044205,813804.3461580495,22718526.378674284,7879992.077124352,15273769.41624203,3084156.0066017755,14838534.301549932,Moscow,Construction,15,876410.6371958049,0
0000000969,1248094.9867521718,-226634.77037958527,1747564.1442291439,1823483.6418354642,756557.2109536951,1138830.6275350235,-75919.4976063203,SPB,IT,1,29577.92175188671,1
0000000970,5876066.416151383,849436.3404288683,12885148.445730777,7084281.906403441,8050191.695378053,4120046.0580563997,5800866.5393273365,Novosibirsk,Construction,22,124956.738016641,0
0000000971,45726645.07341461,6587233.581118204,87926734.75065093,50227482.13013166,49157988.09687866,20396242.528522696,37699252.620519266,Novosibirsk,Services,12,207890.5099683082,0
0000000972,3807854.059546201,-507213.918562816,2657302.951427663,2641473.7244012156,986409.1869027565,1832407.4373696132,15829.227026447654,Novosibirsk,IT,2,10035.187106134134,1
0000000973,3038623.154440359,-1222545.6578929517,2480568.6216981634,2154116.626723748,918674.7028672878,1793602.2002094209,326451.9949744153,Novosibirsk,Manufacturing,7,152517.55844219142,1
0000000974,41593773.528479576,9987594.850856341,86749289.832991,29630284.08599659,50401135.24052335,11662491.426357588,57119005.74699441,Moscow_region,Trade,9,955508.817932609,0
0000000975,4744563.8262364315,-1106481.6654151725,8731826.171196815,9757918.731093086,2132520.07487062,7643065.18357696,-1026092.5598962717,Novosibirsk,Manufacturing,9,85522.71856029928,1
0000000976,30559700.170023654,4441083.2962877685,81418756.99079558,17329480.250297155,48294380.69465163,9165296.331734885,64089276.74049842,Novosibirsk,Trade,18,774820.9192735722,0
0000000977,1730017.3391223683,-386200.11065678124,560413.9064709997,394239.298869825,152453.87051867455,213016.5129233706,166174.60760117468,Moscow_region,IT,14,124780.69121866096,1
0000000978,36936066.14468573,2970752.1902409717,102703467.2156401,57217988.847898595,61228761.37077738,28704562.480309863,45485478.3677415,SPB,Construction,19,976790.990188278,0
0000000979,4800961.286496043,-1850960.2233667942,3980136.7306485036,4318432.991851151,1830979.1188268051,3056114.856869381,-338296.26120264735,Moscow_region,Manufacturing,1,36746.38697653053,1
0000000980,2399520.563593666,-1045875.1131497719,2220127.7159572495,1582337.3552307005,872119.0365555488,1356216.6273700634,637790.360726549,Ekaterinburg,Construction,13,97439.25744975691,1
0000000981,770902.2375787483,-240861.15671336744,477294.6601521757,530083.4980939301,226441.07776902863,378887.41329559596,-52788.83794175438,Ekaterinburg,Manufacturing,2,17171.990223812343,1
0000000982,7832629.139810963,1415872.9824221912,17255463.277710635,8642605.10454315,9509021.103766473,4910869.799765571,8612858.173167486,SPB,IT,21,990855.7080999195,0
0000000983,1443267.2192404978,-560765.1588767165,1517829.2808490128,1105617.637878025,749122.1210580597,813041.8264163297,412211.6429709878,Moscow,Manufacturing,9,76122.53721506367,1
0000000984,5838860.919598968,1051287.748956597,7480870.148165513,2537601.3816557643,4084870.218302102,1506252.9805528175,4943268.766509749,SPB,Trade,22,413682.9975653286,0
0000000985,13804674.258999404,2159729.7116120704,27846092.04842671,11013456.744092133,14546751.389291044,4002130.6098127565,16832635.304334577,Novosibirsk,Trade,22,261473.45471417584,0
0000000986,3203229.654739392,-786810.5310208744,3988947.0419954294,3360400.9398918925,826797.3412564552,2520326.854440832,628546.102103537,SPB,Services,2,42621.85869441333,1
0000000987,37836975.485243194,2047063.0045632483,42507551.68515603,23645534.240919754,26165922.816807814,7611272.83668508,18862017.44423628,SPB,Trade,15,188216.87488543504,0
0000000988,4968157.64593897,-1849225.0325712864,6760209.256212672,6288080.940298224,1432052.888439628,3180437.4961603335,472128.31591444835,SPB,Construction,14,167202.99678539805,1
0000000989,46268829.48320516,5992663.555168878,95420492.72876637,48848371.45257503,60608958.01098294,22264307.341602903,46572121.27619134,SPB,Construction,22,421809.1886955596,0
0000000990,3129470.8978505544,654423.5857560419,4827641.010391378,1407965.3066705465,2266756.479166092,803131.5454068528,3419675.7037208313,SPB,IT,5,575854.3410893241,0
0000000991,26181011.448175497,1485250.51858134,57233821.928904265,20709620.80816799,30542445.88762963,11640915.509549677,36524201.12073627,Moscow,Trade,4,70132.63391646012,0
0000000992,21507616.49105252,4776283.015149183,39904022.33445488,18988500.486098714,21579975.131972745,8201071.0817991765,20915521.848356165,SPB,IT,4,695350.8320478759,0
0000000993,44607232.09517013,5201966.475032575,38755190.824380815,9247771.053772526,15658138.620822331,3947474.177116472,29507419.77060829,Moscow,IT,15,648880.8797341995,0
0000000994,520180.1494644113,-128221.06463047536,813649.5360462738,970605.3065047702,325587.6415211467,580359.6801555711,-156955.7704584964,Moscow_region,IT,2,109040.8732265725,1
0000000995,2194281.693415244,63826.629784070654,3354906.8675745367,3429659.4843320795,1404048.1544551628,2370713.732174362,-74752.61675754283,SPB,Construction,4,195436.7926845655,1
0000000996,3531051.8283421374,-790016.544980179,2057649.4447691897,2166067.569793177,591519.3070532798,1328187.205327593,-108418.12502398714,Ekaterinburg,Construction,5,193356.0083528846,1
0000000997,3563273.471544391,-232595.8409838779,2242568.2022327767,1863297.0720357585,793369.6733738102,1178051.5445097813,379271.13019701815,Moscow_region,IT,11,133057.17766295694,1
0000000998,3888141.6939238487,-1232657.006808029,6661974.083849714,5577978.683866555,2423823.648611686,3266480.188125152,1083995.3999831593,Moscow_region,Trade,12,73918.00396482115,1
0000000999,884363.11688498,-59226.49605264544,1744919.5599313392,1238806.936076796,714907.8942933503,744727.0276139317,506112.6238545433,SPB,IT,5,160671.55023328227,1
